orig_split,cls,src,rawkey,name,path,w,h,fmt,mode,short
test,fire,flickr,41816155542,41816155542_df8bf25a37_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/41816155542_df8bf25a37_o.jpg,6016,4000,MPO,RGB,4000
test,fire,flickr,41870900650,41870900650_fb240bb4ac_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/41870900650_fb240bb4ac_o.jpg,640,480,JPEG,RGB,480
test,fire,flickr,42286648270,42286648270_e517db94be_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/42286648270_e517db94be_o.jpg,6000,4000,MPO,RGB,4000
test,fire,flickr,42582898944,42582898944_13a64c057f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/42582898944_13a64c057f_o.jpg,5472,3648,JPEG,RGB,3648
test,fire,flickr,42818488645,42818488645_1588e3fc8d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/42818488645_1588e3fc8d_o.jpg,5184,3456,JPEG,RGB,3456
test,fire,flickr,43145068490,43145068490_8263ca98d9_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/43145068490_8263ca98d9_o.jpg,3000,2000,JPEG,RGB,2000
test,fire,flickr,43772086021,43772086021_c501debc58_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/43772086021_c501debc58_o.jpg,1536,2048,JPEG,RGB,1536
test,fire,flickr,44629829372,44629829372_5916777e44_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/44629829372_5916777e44_o.jpg,6240,4160,JPEG,RGB,4160
test,fire,flickr,45642971861,45642971861_abbca24c56_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/45642971861_abbca24c56_o.jpg,6000,3376,JPEG,RGB,3376
test,fire,flickr,45922878832,45922878832_c4755cc402_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/45922878832_c4755cc402_o.jpg,5727,3222,JPEG,RGB,3222
test,fire,flickr,45972183211,45972183211_9a67172c34_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/45972183211_9a67172c34_o.jpg,5453,3636,JPEG,RGB,3636
test,fire,flickr,46580252795,46580252795_53d18db27b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/46580252795_53d18db27b_o.jpg,6000,4000,MPO,RGB,4000
test,fire,flickr,48250059981,48250059981_62acdb5742_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/48250059981_62acdb5742_o.jpg,4272,2848,JPEG,RGB,2848
test,fire,flickr,48250134737,48250134737_d2cd909008_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/48250134737_d2cd909008_o.jpg,4272,2848,JPEG,RGB,2848
test,fire,flickr,48690175756,48690175756_6a3aca7c53_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/48690175756_6a3aca7c53_o.jpg,3000,2250,JPEG,RGB,2250
test,fire,flickr,50229336772,50229336772_7f5719786b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50229336772_7f5719786b_o.jpg,3000,2808,JPEG,RGB,2808
test,fire,flickr,50237377031,50237377031_208e2379f2_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50237377031_208e2379f2_o.jpg,2500,1667,JPEG,RGB,1667
test,fire,flickr,50237932316,50237932316_549109d674_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50237932316_549109d674_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,50238074027,50238074027_f2473f2d8a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50238074027_f2473f2d8a_o.jpg,3024,4032,JPEG,RGB,3024
test,fire,flickr,50245620368,50245620368_2f03cf7055_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50245620368_2f03cf7055_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,50245909001,50245909001_e383b539af_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50245909001_e383b539af_o.jpg,1280,960,JPEG,RGB,960
test,fire,flickr,50293973463,50293973463_065aaf4378_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50293973463_065aaf4378_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,50321123752,50321123752_d1ae13455a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50321123752_d1ae13455a_o.jpg,8256,5504,JPEG,RGB,5504
test,fire,flickr,50321143652,50321143652_b8f0cefa95_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50321143652_b8f0cefa95_o.jpg,8256,5504,JPEG,RGB,5504
test,fire,flickr,50322960443,50322960443_27d53066ce_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50322960443_27d53066ce_o.jpg,1200,900,JPEG,RGB,900
test,fire,flickr,50323624771,50323624771_c50229c6f9_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50323624771_c50229c6f9_o.jpg,1440,960,JPEG,RGB,960
test,fire,flickr,50331586642,50331586642_e1f77b7c27_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50331586642_e1f77b7c27_o.jpg,2560,1244,JPEG,RGB,1244
test,fire,flickr,50380652301,50380652301_a49c4c245b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50380652301_a49c4c245b_o.jpg,1536,1152,JPEG,RGB,1152
test,fire,flickr,50380846762,50380846762_05de20fe60_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50380846762_05de20fe60_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,50380847162,50380847162_24a484981b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50380847162_24a484981b_o.jpg,2250,3000,JPEG,RGB,2250
test,fire,flickr,50408559278,50408559278_10f041ed61_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50408559278_10f041ed61_o.jpg,864,648,JPEG,RGB,648
test,fire,flickr,50517815722,50517815722_17ae2240d2_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50517815722_17ae2240d2_o.jpg,2000,1500,JPEG,RGB,1500
test,fire,flickr,50517815882,50517815882_2959039cc0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50517815882_2959039cc0_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,50575966873,50575966873_8cef16dcc6_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50575966873_8cef16dcc6_o.jpg,960,1280,JPEG,RGB,960
test,fire,flickr,50622019883,50622019883_c988dcf6ba_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50622019883_c988dcf6ba_o.jpg,1280,960,JPEG,RGB,960
test,fire,flickr,50622843556,50622843556_679c9aec75_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50622843556_679c9aec75_o.jpg,4912,3264,JPEG,RGB,3264
test,fire,flickr,50622961901,50622961901_b344261876_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/50622961901_b344261876_o.jpg,10244,3315,JPEG,RGB,3315
test,fire,flickr,51233526390,51233526390_1d23dbc6b5_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51233526390_1d23dbc6b5_o.jpg,2641,1981,JPEG,RGB,1981
test,fire,flickr,51236039150,51236039150_95c87d9260_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51236039150_95c87d9260_o.jpg,4608,3456,JPEG,RGB,3456
test,fire,flickr,51284080730,51284080730_6ab71a3862_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51284080730_6ab71a3862_o.jpg,3520,1980,JPEG,RGB,1980
test,fire,flickr,51306907748,51306907748_6e28024e7d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51306907748_6e28024e7d_o.jpg,1600,900,JPEG,RGB,900
test,fire,flickr,51339519791,51339519791_6c87189d8b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51339519791_6c87189d8b_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,51341732084,51341732084_4bb62bfa4c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51341732084_4bb62bfa4c_o.jpg,4030,2536,MPO,RGB,2536
test,fire,flickr,51404893429,51404893429_95e004cb03_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51404893429_95e004cb03_o.jpg,2420,1816,JPEG,RGB,1816
test,fire,flickr,51685793514,51685793514_6fa6a94347_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51685793514_6fa6a94347_o.jpg,2800,2000,JPEG,RGB,2000
test,fire,flickr,51785682491,51785682491_8b035b8bbb_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51785682491_8b035b8bbb_o.jpg,6000,4000,JPEG,RGB,4000
test,fire,flickr,51839424127,51839424127_49f8e61656_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51839424127_49f8e61656_o.jpg,1000,1000,JPEG,RGB,1000
test,fire,flickr,51840740529,51840740529_300582b71b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51840740529_300582b71b_o.jpg,5472,3648,JPEG,RGB,3648
test,fire,flickr,51840740734,51840740734_ef14b3e4dd_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51840740734_ef14b3e4dd_o.jpg,1280,960,JPEG,RGB,960
test,fire,flickr,51840740744,51840740744_6b8646f329_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51840740744_6b8646f329_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,51841108815,51841108815_6d296388af_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/51841108815_6d296388af_o.jpg,1632,1224,JPEG,RGB,1224
test,fire,flickr,52036933602,52036933602_3e5592af75_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52036933602_3e5592af75_o.jpg,667,1000,JPEG,RGB,667
test,fire,flickr,52106050158,52106050158_5ef7a57835_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52106050158_5ef7a57835_o.jpg,7360,4912,JPEG,RGB,4912
test,fire,flickr,52178171048,52178171048_d3745e41da_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52178171048_d3745e41da_o.jpg,960,1280,JPEG,RGB,960
test,fire,flickr,52224743582,52224743582_c267792d90_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52224743582_c267792d90_o.jpg,3024,4032,JPEG,RGB,3024
test,fire,flickr,52224745932,52224745932_9f43b81b98_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52224745932_9f43b81b98_o.jpg,2448,3264,JPEG,RGB,2448
test,fire,flickr,52224774932,52224774932_ea3e1aca55_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52224774932_ea3e1aca55_o.jpg,2048,1536,JPEG,RGB,1536
test,fire,flickr,52225751111,52225751111_53c7f3b819_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52225751111_53c7f3b819_o.jpg,3264,2448,JPEG,RGB,2448
test,fire,flickr,52227794918,52227794918_250e3e0ba6_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52227794918_250e3e0ba6_o.jpg,4608,3456,JPEG,RGB,3456
test,fire,flickr,52230132421,52230132421_efbcf13fe2_o.png,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52230132421_efbcf13fe2_o.png,1280,960,PNG,RGB,960
test,fire,flickr,52230401409,52230401409_3653f5cf3b_o.png,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52230401409_3653f5cf3b_o.png,960,1280,PNG,RGB,960
test,fire,flickr,52231247312,52231247312_2442b7ef01_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52231247312_2442b7ef01_o.jpg,4608,3456,JPEG,RGB,3456
test,fire,flickr,52258839816,52258839816_bbb2d7b2ac_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52258839816_bbb2d7b2ac_o.jpg,1280,960,JPEG,RGB,960
test,fire,flickr,52289825127,52289825127_2e4869a883_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52289825127_2e4869a883_o.jpg,620,465,JPEG,RGB,465
test,fire,flickr,52290796314,52290796314_c886e9fd0e_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52290796314_c886e9fd0e_o.jpg,180,240,JPEG,RGB,180
test,fire,flickr,52290801988,52290801988_c24208ebc2_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52290801988_c24208ebc2_o.jpg,620,465,JPEG,RGB,465
test,fire,flickr,52291063924,52291063924_0a29bb857f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52291063924_0a29bb857f_o.jpg,620,279,JPEG,RGB,279
test,fire,flickr,52293015808,52293015808_1e4f9d5b0a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52293015808_1e4f9d5b0a_o.jpg,620,229,JPEG,RGB,229
test,fire,flickr,52293502090,52293502090_77032c6be0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52293502090_77032c6be0_o.jpg,620,294,JPEG,RGB,294
test,fire,flickr,52297292176,52297292176_94a7486256_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52297292176_94a7486256_o.jpg,620,465,JPEG,RGB,465
test,fire,flickr,52304531978,52304531978_24c1bbebcf_o.png,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52304531978_24c1bbebcf_o.png,2106,1404,PNG,RGB,1404
test,fire,flickr,52374364783,52374364783_31f068752b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52374364783_31f068752b_o.jpg,2000,1500,JPEG,RGB,1500
test,fire,flickr,52390588912,52390588912_3c6e5f2f67_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52390588912_3c6e5f2f67_o.jpg,4005,3004,JPEG,RGB,3004
test,fire,flickr,52390706166,52390706166_2ef8a61765_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52390706166_2ef8a61765_o.jpg,1512,2016,JPEG,RGB,1512
test,fire,flickr,52391937615,52391937615_5103401805_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52391937615_5103401805_o.jpg,946,1261,JPEG,RGB,946
test,fire,flickr,52465192596,52465192596_bdd7f52f1c_o.png,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52465192596_bdd7f52f1c_o.png,3024,4032,PNG,RGBA,3024
test,fire,flickr,52465911062,52465911062_9046fcbb0f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52465911062_9046fcbb0f_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,52466691809,52466691809_7b709ba3af_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52466691809_7b709ba3af_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,52466779720,52466779720_f12b1c76f8_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52466779720_f12b1c76f8_o.jpg,2048,1536,JPEG,RGB,1536
test,fire,flickr,52530147676,52530147676_f293f65c1d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52530147676_f293f65c1d_o.jpg,5184,3456,JPEG,RGB,3456
test,fire,flickr,52530238331,52530238331_60e6ced567_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52530238331_60e6ced567_o.jpg,4032,2268,MPO,RGB,2268
test,fire,flickr,52561565423,52561565423_bbc7b2daf8_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52561565423_bbc7b2daf8_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,52573007327,52573007327_cc6dfd6afe_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52573007327_cc6dfd6afe_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,52573687964,52573687964_c448942429_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52573687964_c448942429_o.jpg,4032,3024,JPEG,RGB,3024
test,fire,flickr,52871129020,52871129020_848fde461c_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52871129020_848fde461c_o.jpg,2048,1536,JPEG,RGB,1536
test,fire,flickr,52871185823,52871185823_2561dcb25a_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52871185823_2561dcb25a_o.jpg,2048,1536,JPEG,RGB,1536
test,fire,flickr,52925330921,52925330921_787d02fcd0_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/52925330921_787d02fcd0_o.jpg,1280,960,JPEG,RGB,960
test,fire,flickr,53080010483,53080010483_005d9f15a9_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/53080010483_005d9f15a9_o.jpg,4030,3023,JPEG,RGB,3023
test,fire,flickr,8468567365,8468567365_18760a6d8b_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/8468567365_18760a6d8b_o.jpg,3048,2096,JPEG,RGB,2096
test,fire,flickr,8468567451,8468567451_a6900fa875_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/8468567451_a6900fa875_o.jpg,2244,3384,JPEG,RGB,2244
test,fire,flickr,8469662828,8469662828_371dbcb70d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/8469662828_371dbcb70d_o.jpg,3224,2040,JPEG,RGB,2040
test,fire,flickr,8469663002,8469663002_0ee1993038_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/8469663002_0ee1993038_o.jpg,3456,2304,JPEG,RGB,2304
test,fire,flickr,9570772331,9570772331_0822c9b670_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/9570772331_0822c9b670_o.jpg,4128,2322,JPEG,RGB,2322
test,fire,flickr,9573557452,9573557452_dfb9664b2f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/9573557452_dfb9664b2f_o.jpg,4128,2322,JPEG,RGB,2322
test,fire,flickr,9573568070,9573568070_ec00ce554d_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/9573568070_ec00ce554d_o.jpg,4128,2322,JPEG,RGB,2322
test,fire,flickr,9598063779,9598063779_5a497ff60e_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/9598063779_5a497ff60e_o.jpg,4128,2322,JPEG,RGB,2322
test,fire,flickr,9600858470,9600858470_9d349a2271_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/9600858470_9d349a2271_o.jpg,2322,4128,JPEG,RGB,2322
test,fire,unsplash,malachi-brooks,malachi-brooks-44Kg_VToFzU-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/malachi-brooks-44Kg_VToFzU-unsplash.jpg,4592,3064,JPEG,RGB,3064
test,fire,unsplash,malachi-brooks,malachi-brooks-QFa3PaR5aos-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/malachi-brooks-QFa3PaR5aos-unsplash.jpg,4592,3064,JPEG,RGB,3064
test,fire,unsplash,malachi-brooks,malachi-brooks-lhZ61YqYhnA-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/malachi-brooks-lhZ61YqYhnA-unsplash.jpg,4592,3448,JPEG,RGB,3448
test,fire,unsplash,matt-palmer,matt-palmer-kbTp7dBzHyY-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/matt-palmer-kbTp7dBzHyY-unsplash.jpg,7952,5304,JPEG,RGB,5304
test,fire,unsplash,matt-palmer,matt-palmer-qmFU0516eAk-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/matt-palmer-qmFU0516eAk-unsplash.jpg,7952,5304,JPEG,RGB,5304
test,fire,unsplash,michael-chacon,michael-chacon-wRw3L6hwB2E-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/michael-chacon-wRw3L6hwB2E-unsplash.jpg,4288,2848,JPEG,RGB,2848
test,fire,unsplash,norman-meyer,norman-meyer-tai1cTT5eX0-unsplash.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/fire/norman-meyer-tai1cTT5eX0-unsplash.jpg,7360,4912,JPEG,RGB,4912
test,nofire,flickr,23289748533,23289748533_1a14a0f249_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/23289748533_1a14a0f249_o.jpg,4095,2719,JPEG,RGB,2719
test,nofire,flickr,24498907094,24498907094_491ca433dd_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/24498907094_491ca433dd_o.jpg,1500,1125,JPEG,RGB,1125
test,nofire,flickr,33696343816,33696343816_811bd98925_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/33696343816_811bd98925_o.jpg,4272,2848,JPEG,RGB,2848
test,nofire,flickr,35554264024,35554264024_b33afa21ac_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/35554264024_b33afa21ac_o.jpg,16632,5810,JPEG,RGB,5810
test,nofire,flickr,35581707273,35581707273_fed23248e8_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/35581707273_fed23248e8_o.jpg,15923,5934,JPEG,RGB,5934
test,nofire,flickr,36644001004,36644001004_f3e3a56edc_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/36644001004_f3e3a56edc_o.jpg,12814,3660,JPEG,RGB,3660
test,nofire,flickr,39728540251,39728540251_888dc24afa_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/39728540251_888dc24afa_o.jpg,4272,2848,JPEG,RGB,2848
test,nofire,flickr,41058079202,41058079202_08ce34a338_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/41058079202_08ce34a338_o.jpg,518,291,JPEG,RGB,291
test,nofire,flickr,42376136734,42376136734_b4524237bf_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/42376136734_b4524237bf_o.jpg,3008,2000,JPEG,RGB,2000
test,nofire,flickr,43078090081,43078090081_07d1f9ec0f_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/43078090081_07d1f9ec0f_o.jpg,1126,2001,JPEG,RGB,1126
test,nofire,flickr,45636031272,45636031272_8408d32834_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/45636031272_8408d32834_o.jpg,6720,4480,JPEG,RGB,4480
test,nofire,flickr,49200563427,49200563427_e5295b4455_o.jpg,/kaggle/input/datasets/elmadafri/the-wildfire-dataset/the_wildfire_dataset_2n_version/test/nofire/49200563427_e5295b4455_o.jpg,3456,2304,JPEG,RGB,2304
